,uri,name,labels
407,http://www.wikidata.org/entity/Q9503,Suspense,Category|Genre
408,http://www.wikidata.org/entity/Q20650540,Anime Film,Category|Genre
409,http://www.wikidata.org/entity/Q217199,Soundtrack,Category|Genre
410,http://www.wikidata.org/entity/Q63860397,Steampunk Film,Category|Genre
411,http://www.wikidata.org/entity/Q197949,Post-Apocalyptic Fiction,Category|Genre
412,http://www.wikidata.org/entity/Q1747837,Zombie Comedy,Category|Genre
413,http://www.wikidata.org/entity/Q492264,Film Score,Category|Genre
414,http://www.wikidata.org/entity/Q4774498,Anti-War Film,Category|Genre
415,http://www.wikidata.org/entity/Q4235011,Space Western,Category|Genre
416,http://www.wikidata.org/entity/Q16861950,Mysticism,Category|Genre
417,http://www.wikidata.org/entity/Q20656352,Alternate History Film,Category|Genre
418,http://www.wikidata.org/entity/Q28968258,Computer-Animated Film,Category|Genre
419,http://www.wikidata.org/entity/Q2973201,Political Cinema,Category|Genre
420,http://www.wikidata.org/entity/Q1107,Anime,Category|Genre
421,http://www.wikidata.org/entity/Q15637299,Drama Anime And Manga,Category|Genre
422,http://www.wikidata.org/entity/Q1538137,Gore,Category|Genre
423,http://www.wikidata.org/entity/Q909586,Splatter Film,Category|Genre
424,http://www.wikidata.org/entity/Q5258881,Werewolf Film,Category|Genre
425,http://www.wikidata.org/entity/Q2292320,Sexploitation Film,Category|Genre
426,http://www.wikidata.org/entity/Q1135802,Art Film,Category|Genre
427,http://www.wikidata.org/entity/Q1065444,Kaiju,Category|Genre
428,http://www.wikidata.org/entity/Q21590660,Western,Category|Genre
429,http://www.wikidata.org/entity/Q1723850,Cannibal Film,Category|Genre
430,http://www.wikidata.org/entity/Q226730,Silent Film,Category|Genre
431,http://www.wikidata.org/entity/Q1957385,Cinematic Fairy Tale,Category|Genre
432,http://www.wikidata.org/entity/Q4292083,Mecha,Category|Genre
433,http://www.wikidata.org/entity/Q15637310,Romance Anime And Manga,Category|Genre
434,http://www.wikidata.org/entity/Q15712918,Adventure Anime And Manga,Category|Genre
435,http://www.wikidata.org/entity/Q1067324,Exploitation Film,Category|Genre
436,http://www.wikidata.org/entity/Q336059,Science Fiction,Category|Genre
437,http://www.wikidata.org/entity/Q1760864,Nature Documentary,Category|Genre
438,http://www.wikidata.org/entity/Q1150666,World Cinema,Category|Genre
439,http://www.wikidata.org/entity/Q3072042,Kung Fu Film,Category|Genre
440,http://www.wikidata.org/entity/Q1782964,Science Fiction Comic,Category|Genre
441,http://www.wikidata.org/entity/Q1935609,Propaganda Film,Category|Genre
442,http://www.wikidata.org/entity/Q1366112,Television Drama,Category|Genre
443,http://www.wikidata.org/entity/Q145806,Stand-Up Comedy,Category|Genre
444,http://www.wikidata.org/entity/Q430525,Concert Film,Category|Genre
445,http://www.wikidata.org/entity/Q517386,Live Action,Category|Genre
446,http://www.wikidata.org/entity/Q12767035,Horror Anime And Manga,Category|Genre
447,http://www.wikidata.org/entity/Q336144,Anthology Film,Category|Genre
448,http://www.wikidata.org/entity/Q5967378,Speculative Fiction,Category|Genre
449,http://www.wikidata.org/entity/Q182154,Time Travel,Category|Subject|Genre
450,http://www.wikidata.org/entity/Q237338,Seinen,Category|Genre
451,http://www.wikidata.org/entity/Q794912,Dark Fantasy,Category|Genre
452,http://www.wikidata.org/entity/Q25372,Drama,Category|Subject|Genre
453,http://www.wikidata.org/entity/Q214126,Los Angeles Police Department,Category|Subject
454,http://www.wikidata.org/entity/Q7283,Terrorism,Category|Subject
455,http://www.wikidata.org/entity/Q46952,Organized Crime,Category|Subject
456,http://www.wikidata.org/entity/Q179310,Computing,Category|Subject
457,http://www.wikidata.org/entity/Q191089,Old Age,Category|Subject
458,http://www.wikidata.org/entity/Q11995,Human Pregnancy,Category|Subject
459,http://www.wikidata.org/entity/Q45393,Piracy,Category|Subject
460,http://www.wikidata.org/entity/Q11416,Gambling,Category|Subject
461,http://www.wikidata.org/entity/Q10737,Suicide,Category|Subject
462,http://www.wikidata.org/entity/Q15326,Alcoholism,Category|Subject
463,http://www.wikidata.org/entity/Q36633,Prostitution,Category|Subject
464,http://www.wikidata.org/entity/Q484188,Serial Killer,Category|Subject
465,http://www.wikidata.org/entity/Q44512,Epidemic,Category|Subject
466,http://www.wikidata.org/entity/Q120877,Cloning,Category|Subject
467,http://www.wikidata.org/entity/Q614130,Mad Scientist,Category|Subject
468,http://www.wikidata.org/entity/Q765633,Aviation,Category|Subject
469,http://www.wikidata.org/entity/Q8454,Capital Punishment,Category|Subject
470,http://www.wikidata.org/entity/Q8740,Vietnam War,Category|Subject
471,http://www.wikidata.org/entity/Q9402,Ninja,Category|Subject
472,http://www.wikidata.org/entity/Q2736,Association Football,Category|Subject
473,http://www.wikidata.org/entity/Q906343,Dysfunctional Family,Category|Subject
474,http://www.wikidata.org/entity/Q544830,Telepresence,Category|Subject
475,http://www.wikidata.org/entity/Q127683,Incest,Category|Subject
476,http://www.wikidata.org/entity/Q1712140,Revenge,Category|Subject
477,http://www.wikidata.org/entity/Q8463,Slavery,Category|Subject
478,http://www.wikidata.org/entity/Q5369,Baseball,Category|Subject
479,http://www.wikidata.org/entity/Q12684,Fashion,Category|Subject
480,http://www.wikidata.org/entity/Q362,World War II,Category|Subject
481,http://www.wikidata.org/entity/Q2763,The Holocaust,Category|Subject
482,http://www.wikidata.org/entity/Q60168,Diamorphine,Category|Subject
483,http://www.wikidata.org/entity/Q182413,Non-Controlled Substance Abuse,Category|Subject
484,http://www.wikidata.org/entity/Q30090244,Bear,Category|Subject
485,http://www.wikidata.org/entity/Q328473,New York City Police Department,Category|Subject
486,http://www.wikidata.org/entity/Q545599,Haunted House,Category|Subject
487,http://www.wikidata.org/entity/Q170538,Virginity,Category|Subject
488,http://www.wikidata.org/entity/Q80837,Supernatural,Category|Subject
489,http://www.wikidata.org/entity/Q351363,Seamanship,Category|Subject
490,http://www.wikidata.org/entity/Q200790,Algerian War Of Independence,Category|Subject
491,http://www.wikidata.org/entity/Q744913,Aviation Accident,Category|Subject
492,http://www.wikidata.org/entity/Q876852,Summer Camp,Category|Subject
493,http://www.wikidata.org/entity/Q214426,Mexican Revolution,Category|Subject
494,http://www.wikidata.org/entity/Q181508,Extraterrestrial Life,Category|Subject
495,http://www.wikidata.org/entity/Q430,Dinosaur,Category|Subject
496,http://www.wikidata.org/entity/Q78994,Napoleonic Wars,Category|Subject
497,http://www.wikidata.org/entity/Q726,Horse,Category|Subject
498,http://www.wikidata.org/entity/Q8683,Cold War,Category|Subject
499,http://www.wikidata.org/entity/Q175284,Irish Republican Army,Category|Subject
500,http://www.wikidata.org/entity/Q11072,Amnesia,Category|Subject
501,http://www.wikidata.org/entity/Q159992,Surfing,Category|Subject
502,http://www.wikidata.org/entity/Q8333,Federal Bureau Of Investigation,Category|Subject
503,http://www.wikidata.org/entity/Q1340186,Chicago Police Department,Category|Subject
504,http://www.wikidata.org/entity/Q718,Chess,Category|Subject
505,http://www.wikidata.org/entity/Q193484,Assassination Of John F. Kennedy,Category|Subject
506,http://www.wikidata.org/entity/Q815436,The Troubles,Category|Subject
507,http://www.wikidata.org/entity/Q11660,Artificial Intelligence,Category|Subject
508,http://www.wikidata.org/entity/Q181787,Android,Category|Subject
509,http://www.wikidata.org/entity/Q1334052,Parent-Child Relationship,Category|Subject
510,http://www.wikidata.org/entity/Q60,New York City,Category|Subject
511,http://www.wikidata.org/entity/Q146,House Cat,Category|Subject
512,http://www.wikidata.org/entity/Q318296,Kidnapping,Category|Subject
513,http://www.wikidata.org/entity/Q10859,Spanish Civil War,Category|Subject
514,http://www.wikidata.org/entity/Q202387,Post-Traumatic Stress Disorder,Category|Subject
515,http://www.wikidata.org/entity/Q967299,Women In The Military,Category|Subject
516,http://www.wikidata.org/entity/Q32112,Boxing,Category|Subject
517,http://www.wikidata.org/entity/Q363,World War Iii,Category|Subject
518,http://www.wikidata.org/entity/Q201424,Nuclear War,Category|Subject
519,http://www.wikidata.org/entity/Q1286,Alps,Category|Subject
520,http://www.wikidata.org/entity/Q41397,Genocide,Category|Subject
521,http://www.wikidata.org/entity/Q20820180,Outsider,Category|Subject
522,http://www.wikidata.org/entity/Q1390,Insect,Category|Subject
523,http://www.wikidata.org/entity/Q5377,Golf,Category|Subject
524,http://www.wikidata.org/entity/Q118382,Slavery In The United States,Category|Subject
525,http://www.wikidata.org/entity/Q638530,Texas Revolution,Category|Subject
526,http://www.wikidata.org/entity/Q1420,Car,Category|Subject
527,http://www.wikidata.org/entity/Q233929,Nascar,Category|Subject
528,http://www.wikidata.org/entity/Q154720,Battle Of Britain,Category|Subject
529,http://www.wikidata.org/entity/Q31862308,Penguin,Category|Subject
530,http://www.wikidata.org/entity/Q291,Pornography,Category|Subject
531,http://www.wikidata.org/entity/Q361,World War I,Category|Subject
532,http://www.wikidata.org/entity/Q14565683,Nazism And Occultism,Category|Subject
533,http://www.wikidata.org/entity/Q177413,Demon,Category|Subject
534,http://www.wikidata.org/entity/Q1757301,Submarine Warfare,Category|Subject
535,http://www.wikidata.org/entity/Q184425,Pacific War,Category|Subject
536,http://www.wikidata.org/entity/Q186610,Time Loop,Category|Subject
537,http://www.wikidata.org/entity/Q491,Friendship,Category|Subject
538,http://www.wikidata.org/entity/Q8461,Racism,Category|Subject
539,http://www.wikidata.org/entity/Q8663,Korean War,Category|Subject
540,http://www.wikidata.org/entity/Q638,Music,Category|Subject
541,http://www.wikidata.org/entity/Q171048,Toy Story,Movie
542,http://www.wikidata.org/entity/Q222939,Jumanji,Movie
543,http://www.wikidata.org/entity/Q782465,Grumpier Old Men,Movie
544,http://www.wikidata.org/entity/Q736254,Waiting to Exhale,Movie
545,http://www.wikidata.org/entity/Q1304560,Father of the Bride Part II,Movie
546,http://www.wikidata.org/entity/Q42198,Heat,Movie
547,http://www.wikidata.org/entity/Q900708,Sabrina,Movie
548,http://www.wikidata.org/entity/Q1616185,Tom and Huck,Movie
549,http://www.wikidata.org/entity/Q241309,Sudden Death,Movie
550,http://www.wikidata.org/entity/Q19089,GoldenEye,Movie
551,http://www.wikidata.org/entity/Q429311,The American President,Movie
552,http://www.wikidata.org/entity/Q1254469,Dracula: Dead and Loving It,Movie
553,http://www.wikidata.org/entity/Q764116,Balto,Movie
554,http://www.wikidata.org/entity/Q839042,Nixon,Movie
555,http://www.wikidata.org/entity/Q1051496,Cutthroat Island,Movie
556,http://www.wikidata.org/entity/Q220910,Casino,Movie
557,http://www.wikidata.org/entity/Q643263,Sense and Sensibility,Movie
558,http://www.wikidata.org/entity/Q1137372,Four Rooms,Movie
559,http://www.wikidata.org/entity/Q340127,Ace Ventura: When Nature Calls,Movie
560,http://www.wikidata.org/entity/Q1163081,Money Train,Movie
561,http://www.wikidata.org/entity/Q261923,Get Shorty,Movie
562,http://www.wikidata.org/entity/Q498990,Copycat,Movie
563,http://www.wikidata.org/entity/Q739498,Assassins,Movie
564,http://www.wikidata.org/entity/Q1543837,Powder,Movie
565,http://www.wikidata.org/entity/Q280918,Leaving Las Vegas,Movie
566,http://www.wikidata.org/entity/Q2036869,Othello,Movie
567,http://www.wikidata.org/entity/Q614966,Now and Then,Movie
568,http://www.wikidata.org/entity/Q919025,Persuasion,Movie
569,http://www.wikidata.org/entity/Q749988,The City of Lost Children,Movie
570,http://www.wikidata.org/entity/Q2276999,Shanghai Triad,Movie
571,http://www.wikidata.org/entity/Q579359,Dangerous Minds,Movie
572,http://www.wikidata.org/entity/Q175038,Twelve Monkeys,Movie
573,http://www.wikidata.org/entity/Q720724,Babe,Movie
574,http://www.wikidata.org/entity/Q587891,Dead Man Walking,Movie
575,http://www.wikidata.org/entity/Q1308622,It Takes Two,Movie
576,http://www.wikidata.org/entity/Q931165,Clueless,Movie
577,http://www.wikidata.org/entity/Q2501468,Richard III,Movie
578,http://www.wikidata.org/entity/Q1180839,Dead Presidents,Movie
579,http://www.wikidata.org/entity/Q2093029,Restoration,Movie
580,http://www.wikidata.org/entity/Q819196,Mortal Kombat,Movie
581,http://www.wikidata.org/entity/Q590701,To Die For,Movie
582,http://www.wikidata.org/entity/Q493799,How to Make an American Quilt,Movie
583,http://www.wikidata.org/entity/Q190908,Seven,Movie
584,http://www.wikidata.org/entity/Q218894,Pocahontas,Movie
585,http://www.wikidata.org/entity/Q132351,The Usual Suspects,Movie
586,http://www.wikidata.org/entity/Q1354109,Mighty Aphrodite,Movie
587,http://www.wikidata.org/entity/Q753676,The Big Green,Movie
588,http://www.wikidata.org/entity/Q1395242,Home for the Holidays,Movie
589,http://www.wikidata.org/entity/Q258647,The Postman,Movie
590,http://www.wikidata.org/entity/Q1194561,The Indian in the Cupboard,Movie
591,http://www.wikidata.org/entity/Q760229,Eye for an Eye,Movie
592,http://www.wikidata.org/entity/Q564893,Mr. Holland's Opus,Movie
593,http://www.wikidata.org/entity/Q1619928,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Movie
594,http://www.wikidata.org/entity/Q1519553,Two if by Sea,Movie
595,http://www.wikidata.org/entity/Q2067539,Bio-Dome,Movie
596,http://www.wikidata.org/entity/Q290811,Lawnmower Man 2: Beyond Cyberspace,Movie
597,http://www.wikidata.org/entity/Q1306348,French Twist,Movie
598,http://www.wikidata.org/entity/Q673486,Friday,Movie
599,http://www.wikidata.org/entity/Q196004,From Dusk Till Dawn,Movie
600,http://www.wikidata.org/entity/Q120484,Fair Game,Movie
601,http://www.wikidata.org/entity/Q3196361,Kicking and Screaming,Movie
602,http://www.wikidata.org/entity/Q1780602,Les Misérables,Movie
603,http://www.wikidata.org/entity/Q502882,Bed of Roses,Movie
604,http://www.wikidata.org/entity/Q4905397,Big Bully,Movie
605,http://www.wikidata.org/entity/Q555995,Screamers,Movie
606,http://www.wikidata.org/entity/Q1141286,The Crossing Guard,Movie
607,http://www.wikidata.org/entity/Q1475275,The Juror,Movie
608,http://www.wikidata.org/entity/Q1169589,Things to Do in Denver When You're Dead,Movie
609,http://www.wikidata.org/entity/Q155089,Antonia's Line,Movie
610,http://www.wikidata.org/entity/Q636222,Angels and Insects,Movie
611,http://www.wikidata.org/entity/Q1756394,White Squall,Movie
612,http://www.wikidata.org/entity/Q645480,Dunston Checks In,Movie
613,http://www.wikidata.org/entity/Q880549,Black Sheep,Movie
614,http://www.wikidata.org/entity/Q909394,Nick of Time,Movie
615,http://www.wikidata.org/entity/Q953911,Mary Reilly,Movie
616,http://www.wikidata.org/entity/Q1353837,Vampire in Brooklyn,Movie
617,http://www.wikidata.org/entity/Q813451,Beautiful Girls,Movie
618,http://www.wikidata.org/entity/Q392915,Broken Arrow,Movie
619,http://www.wikidata.org/entity/Q466101,Hate,Movie
620,http://www.wikidata.org/entity/Q44686,City Hall,Movie
621,http://www.wikidata.org/entity/Q514565,Bottle Rocket,Movie
622,http://www.wikidata.org/entity/Q521290,Mr. Wrong,Movie
623,http://www.wikidata.org/entity/Q2079258,Unforgettable,Movie
624,http://www.wikidata.org/entity/Q1313063,Happy Gilmore,Movie
625,http://www.wikidata.org/entity/Q399823,The Bridges of Madison County,Movie
626,http://www.wikidata.org/entity/Q1788520,Muppet Treasure Island,Movie
627,http://www.wikidata.org/entity/Q162729,Braveheart,Movie
628,http://www.wikidata.org/entity/Q47221,Taxi Driver,Movie
629,http://www.wikidata.org/entity/Q789374,Rumble in the Bronx,Movie
630,http://www.wikidata.org/entity/Q1178292,Before and After,Movie
631,http://www.wikidata.org/entity/Q466765,Anne Frank Remembered,Movie
632,http://www.wikidata.org/entity/Q642511,Boomerang,Movie
633,http://www.wikidata.org/entity/Q766263,Chungking Express,Movie
634,http://www.wikidata.org/entity/Q1428990,Flirting With Disaster,Movie
635,http://www.wikidata.org/entity/Q699299,The NeverEnding Story III,Movie
636,http://www.wikidata.org/entity/Q889386,Jade,Movie
637,http://www.wikidata.org/entity/Q1567203,Down Periscope,Movie
638,http://www.wikidata.org/entity/Q777776,Up Close and Personal,Movie
639,http://www.wikidata.org/entity/Q1160005,The Birdcage,Movie
